2023-07-01 00:02, success, 0.189845
2023-07-01 12:01, success, 0.195762
2023-07-02 00:02, success, 0.129699
2023-07-02 12:00, success, 0.191892
2023-07-03 00:02, success, 0.176192
2023-07-03 12:01, success, 0.238735
2023-07-04 00:02, success, 0.202733
2023-07-04 12:01, success, 0.160502
2023-07-05 00:02, success, 0.195358
2023-07-05 12:01, success, 0.262471
2023-07-06 00:02, success, 0.176853
2023-07-06 12:01, success, 0.261581
2023-07-07 00:02, success, 0.260271
2023-07-07 12:01, success, 0.205130
2023-07-08 00:02, success, 0.175610
2023-07-08 12:01, success, 0.175760
2023-07-09 00:02, success, 0.107730
2023-07-09 12:01, success, 0.271639
2023-07-10 00:02, success, 0.219922
2023-07-10 12:00, success, 0.243085
2023-07-11 00:02, success, 0.207968
2023-07-11 12:01, success, 0.247206
2023-07-12 00:02, success, 0.252891
2023-07-12 12:01, success, 0.179785
2023-07-13 00:02, success, 0.321821
2023-07-13 12:01, success, 0.174628
2023-07-14 00:02, success, 0.270582
2023-07-14 12:01, success, 0.257385
2023-07-15 00:02, success, 0.255837
2023-07-15 12:00, success, 0.149922
2023-07-16 00:02, success, 0.232572
2023-07-16 12:01, success, 0.194924
2023-07-17 00:02, success, 0.169161
2023-07-17 12:01, success, 0.257191
2023-07-18 00:02, success, 0.169294
2023-07-18 12:01, success, 0.249208
2023-07-19 00:02, success, 0.231326
2023-07-19 12:01, success, 0.297882
2023-07-20 00:02, success, 0.133149
2023-07-20 12:01, success, 0.199311
2023-07-21 00:02, success, 0.276169
2023-07-21 12:01, success, 0.215129
2023-07-22 00:02, success, 0.094083
2023-07-22 12:01, success, 0.323081
2023-07-23 00:02, success, 0.186439
2023-07-23 12:01, success, 0.254176
2023-07-24 00:02, success, 0.269315
2023-07-24 12:01, success, 0.158238
2023-07-25 00:02, success, 0.406763
2023-07-25 12:00, success, 0.252935
2023-07-26 00:02, success, 0.196701
2023-07-26 12:01, success, 0.473645
2023-07-27 00:02, success, 0.135846
2023-07-27 12:00, success, 0.251556
2023-07-28 00:02, success, 0.192231
2023-07-28 12:01, success, 0.180428
2023-07-29 00:02, success, 0.188707
2023-07-29 12:00, success, 0.095920
2023-07-30 00:02, success, 0.272490
2023-07-30 12:01, success, 0.185817
2023-07-31 00:02, success, 0.200283
